cusip,category,sector,industry,sic,sicSector,sicIndustry,famaSector,famaIndustry,error
33739n108,,ETF,,,,,,,
53681K900,No data found,,,,,,,,
26924G908,No data found,,,,,,,,
53681K950,No data found,,,,,,,,
00326A904,No data found,,,,,,,,
03763A957,No data found,,,,,,,,
14575E955,No data found,,,,,,,,
35909R958,No data found,,,,,,,,
86745K904,No data found,,,,,,,,
L4135L950,No data found,,,,,,,,
Y001DM108,No data found,,,,,,,,
74347M908,No data found,,,,,,,,
48241A905,No data found,,,,,,,,
70788V902,No data found,,,,,,,,
989701503,No data found,,,,,,,,
05351X901,No data found,,,,,,,,
24344T901,No data found,,,,,,,,
70788V952,No data found,,,,,,,,
809087959,No data found,,,,,,,,
Y1R48E105,No data found,,,,,,,,
X0085P163,No data found,,,,,,,,
00534A902,No data found,,,,,,,,
224441905,No data found,,,,,,,,
48241A955,No data found,,,,,,,,
39868T955,No data found,,,,,,,,
78781P905,No data found,,,,,,,,
92259F951,No data found,,,,,,,,
78781P955,No data found,,,,,,,,
T19404101,No data found,,,,,,,,
H49983176,No data found,,,,,,,,
b639cj116,No data found,,,,,,,,
H60477207,No data found,,,,,,,,
N8981F271,No data found,,,,,,,,
25985W905,No data found,,,,,,,,
595998816,No data found,,,,,,,,
Y5342M100,No data found,,,,,,,,
f5333n100,No data found,,,,,,,,
h49983176,No data found,,,,,,,,
y5342m100,No data found,,,,,,,,
h60477207,No data found,,,,,,,,
r75677147,No data found,,,,,,,,
r75677105,No data found,,,,,,,,
h83949141,No data found,,,,,,,,
p98180188,No data found,,,,,,,,
t9846s106,No data found,,,,,,,,
78572m105,No data found,,,,,,,,
r10549104,No data found,,,,,,,,
r4700l117,No data found,,,,,,,,
r10549112,No data found,,,,,,,,
h84140112,No data found,,,,,,,,
n8981f271,No data found,,,,,,,,
p98180105,No data found,,,,,,,,
g4721w102,No data found,,,,,,,,
g77395104,No data found,,,,,,,,
f12033134,No data found,,,,,,,,
N8981F289,No data found,,,,,,,,
27826s103,,CEF,,,,,,,
g56357109,No data found,,,,,,,,
22528W205,No data found,,,,,,,,
60505954,No data found,,,,,,,,
60505904,No data found,,,,,,,,
977179909,No data found,,,,,,,,
35804Q205,No data found,,,,,,,,
Y1633P142,No data found,,,,,,,,
j75963132,No data found,,,,,,,,
01853w709,No data found,,,,,,,,
06738c778,,ETN,,,,,,,
35804q205,No data found,,,,,,,,
G05413102,No data found,,,,,,,,
317609352,No data found,,,,,,,,
92914A406,No data found,,,,,,,,
936793819,No data found,,,,,,,,
261986509,No data found,,,,,,,,
G6562L103,No data found,,,,,,,,
020491159,No data found,,,,,,,,
282365105,No data found,,,,,,,,
59408Q304,No data found,,,,,,,,
198283916,No data found,,,,,,,,
431475952,No data found,,,,,,,,
30266E543,No data found,,,,,,,,
48668L105,No data found,,,,,,,,
74005P108,No data found,,,,,,,,
09260C307,No data found,,,,,,,,
439913104,No data found,,,,,,,,
867ESCAD7,No data found,,,,,,,,
872797402,No data found,,,,,,,,
872797873,No data found,,,,,,,,
319109104,No data found,,,,,,,,
R0255U106,No data found,,,,,,,,
362236101,No data found,,,,,,,,
30241LAF6,No data found,,,,,,,,
723787AH0,No data found,,,,,,,,
00766Y513,No data found,,,,,,,,
25746UAT6,No data found,,,,,,,,
035290AJ4,No data found,,,,,,,,
TG1625810,No data found,,,,,,,,
E15119A20,No data found,,,,,,,,
1153443AH,No data found,,,,,,,,
D46556210,No data found,,,,,,,,
37951D110,No data found,,,,,,,,
99VVCMFS2,No data found,,,,,,,,
1670008AD,No data found,,,,,,,,
F92194385,No data found,,,,,,,,
398183103,No data found,,,,,,,,
04362U107,No data found,,,,,,,,
26138E117,No data found,,,,,,,,
26483E108,No data found,,,,,,,,
55027E110,No data found,,,,,,,,
90346E111,No data found,,,,,,,,
09238E113,No data found,,,,,,,,
UNIT00021,No data found,,,,,,,,
KKRPVTEQ1,No data found,,,,,,,,
UNIT00070,No data found,,,,,,,,
KKREURO31,No data found,,,,,,,,
ALINCREP2,No data found,,,,,,,,
ALINDAII0,No data found,,,,,,,,
92849E109,No data found,,,,,,,,
AUDXFDIV6,No data found,,,,,,,,
BGIFRDPE7,No data found,,,,,,,,
UNIT00062,No data found,,,,,,,,
BKRKACWI0,No data found,,,,,,,,
CPTLSTH38,No data found,,,,,,,,
CHRYSALI3,No data found,,,,,,,,
FTWASHTN6,No data found,,,,,,,,
ACTISIV,No data found,,,,,,,,
FTWASHVI4,No data found,,,,,,,,
HLMFDVII9,No data found,,,,,,,,
JPMMRTME7,No data found,,,,,,,,
LDMKPART0,No data found,,,,,,,,
LEXCAPPT9,No data found,,,,,,,,
NTGSPTRS4,No data found,,,,,,,,
OKTRMZ3A4,No data found,,,,,,,,
OKTRMZ3B2,No data found,,,,,,,,
OKTREURO8,No data found,,,,,,,,
PARCPIII2,No data found,,,,,,,,
FTWASVII8,No data found,,,,,,,,
ACT4MED,No data found,,,,,,,,
RIVRSTNE1,No data found,,,,,,,,
RVRSTNV,No data found,,,,,,,,
ALINCREM9,No data found,,,,,,,,
46128Q102,No data found,,,,,,,,
22025Y408,No data found,,,,,,,,
118230102,No data found,,,,,,,,
29250R107,No data found,,,,,,,,
29273V101,No data found,,,,,,,,
31502A105,No data found,,,,,,,,
G1214R111,No data found,,,,,,,,
92240c308,No data found,,,,,,,,
563499102,No data found,,,,,,,,
559080107,No data found,,,,,,,,
68272k103,No data found,,,,,,,,
BLKROCKB3,No data found,,,,,,,,
465685106,No data found,,,,,,,,
007171589,No data found,,,,,,,,
97717w442,No data found,,,,,,,,
SB6XZN935,No data found,,,,,,,,
SBP6NH400,No data found,,,,,,,,
SB5BSZB32,No data found,,,,,,,,
SBN6NP198,No data found,,,,,,,,
SBPF0FP97,No data found,,,,,,,,
21037x100,No data found,,,,,,,,
002196189,No data found,,,,,,,,
SBX865C78,No data found,,,,,,,,
03495E109,No data found,,,,,,,,
88104P112,No data found,,,,,,,,
G6524E106,No data found,,,,,,,,
134114495,No data found,,,,,,,,
G2848Q123,No data found,,,,,,,,
018780502,No data found,,,,,,,,
74160Q301,No data found,,,,,,,,
465897502,No data found,,,,,,,,
194408183,No data found,,,,,,,,
878094200,No data found,,,,,,,,
194408217,No data found,,,,,,,,
194408167,No data found,,,,,,,,
257132811,No data found,,,,,,,,
0075w0759,No data found,,,,,,,,
X6919X108,No data found,,,,,,,,
d07001106,No data found,,,,,,,,
ret313586,No data found,,,,,,,,
38115j100,No data found,,,,,,,,
retG3206V,No data found,,,,,,,,
ret80105n,No data found,,,,,,,,
89530y107,No data found,,,,,,,,
29669r101,No data found,,,,,,,,
ret00856g,No data found,,,,,,,,
45821f108,No data found,,,,,,,,
2744953,No data found,,,,,,,,
2676487,No data found,,,,,,,,
4422257,No data found,,,,,,,,
b24cgk7,No data found,,,,,,,,
6104144,No data found,,,,,,,,
ASIAN,No data found,,,,,,,,
99vvauds8,No data found,,,,,,,,
b15q9d5,No data found,,,,,,,,
B1FP891,No data found,,,,,,,,
b1vwqr0,No data found,,,,,,,,
m8480r108,No data found,,,,,,,,
6545248,No data found,,,,,,,,
6727585,No data found,,,,,,,,
b15y0c5,No data found,,,,,,,,
2566351,No data found,,,,,,,,
b1fhxt2,No data found,,,,,,,,
bgsh2s6,No data found,,,,,,,,
6204828,No data found,,,,,,,,
bcsbic3,No data found,,,,,,,,
42703q112,No data found,,,,,,,,
6263056,No data found,,,,,,,,
6623036,No data found,,,,,,,,
27828h105,,CEF,,,,,,,
194408126,No data found,,,,,,,,
46640W108,No data found,,,,,,,,
J7385L129,No data found,,,,,,,,
22662x100,No data found,,,,,,,,
ASIAN1,No data found,,,,,,,,
eaglewood,No data found,,,,,,,,
nucleocap,No data found,,,,,,,,
2173858,No data found,,,,,,,,
bwchkm4,No data found,,,,,,,,
b99jrm0,No data found,,,,,,,,
37950e150,,ETF,,,,,,,
6420077,No data found,,,,,,,,
B074509,No data found,,,,,,,,
b138nb9,No data found,,,,,,,,
316390848,No data found,,,,,,,,
58516p307,No data found,,,,,,,,
b63fy34,No data found,,,,,,,,
B28XTQ3,No data found,,,,,,,,
xxxxxxxxx,No data found,,,,,,,,
44586v101,No data found,,,,,,,,
74347b409,,ETF,,,,,,,
665162558,No data found,,,,,,,,
B3YY804,No data found,,,,,,,,
48668g205,No data found,,,,,,,,
44586V119,No data found,,,,,,,,
b8jf3x5,No data found,,,,,,,,
6981488,No data found,,,,,,,,
b0mt4r9,No data found,,,,,,,,
004CVR031,No data found,,,,,,,,
2196338,No data found,,,,,,,,
003CVR100,No data found,,,,,,,,
vaporeosc,No data found,,,,,,,,
6914871,No data found,,,,,,,,
b94qvp8,No data found,,,,,,,,
b01flg6,No data found,,,,,,,,
013CVR106,No data found,,,,,,,,
015CVR996,No data found,,,,,,,,
6269805,No data found,,,,,,,,
29269k100,No data found,,,,,,,,
683940308,No data found,,,,,,,,
009CVR101,No data found,,,,,,,,
2523635,No data found,,,,,,,,
6081593,No data found,,,,,,,,
096CVR209,No data found,,,,,,,,
6477255,No data found,,,,,,,,
b4kjws6,No data found,,,,,,,,
48668G205,No data found,,,,,,,,
UNDEFINED,No data found,,,,,,,,
b02pd81,No data found,,,,,,,,
6140290,No data found,,,,,,,,
56501R122,No data found,,,,,,,,
0G258J109,No data found,,,,,,,,
015CVR109,No data found,,,,,,,,
09250j502,No data found,,,,,,,,
8162CVR04,No data found,,,,,,,,
011CVR129,No data found,,,,,,,,
883CVR101,No data found,,,,,,,,
481CVR101,No data found,,,,,,,,
W9CVR7177,No data found,,,,,,,,
206CVR105,No data found,,,,,,,,
750CVR207,No data found,,,,,,,,
68276W608,No data found,,,,,,,,
685CVR200,No data found,,,,,,,,
339CVR106,No data found,,,,,,,,
111111111,No data found,,,,,,,,
121212123,No data found,,,,,,,,
451CVR109,No data found,,,,,,,,
590CVR209,No data found,,,,,,,,
604CVR105,No data found,,,,,,,,
68ERNJ202,No data found,,,,,,,,
184CVR632,No data found,,,,,,,,
64ESC1997,No data found,,,,,,,,
68ERNJ301,No data found,,,,,,,,
452CVR107,No data found,,,,,,,,
989CVR204,No data found,,,,,,,,
699CVR105,No data found,,,,,,,,
709ESC107,No data found,,,,,,,,
737CVR108,No data found,,,,,,,,
532CVR108,No data found,,,,,,,,
750CVR105,No data found,,,,,,,,
699CVR302,No data found,,,,,,,,
847CVR108,No data found,,,,,,,,
303CVR107,No data found,,,,,,,,
303CVR108,No data found,,,,,,,,
865617203,No data found,,,,,,,,
881CVR204,No data found,,,,,,,,
761CVR109,No data found,,,,,,,,
982CVR103,No data found,,,,,,,,
761681105,No data found,,,,,,,,
241CVR16D,No data found,,,,,,,,
50186Q202,No data found,,,,,,,,
591773106,No data found,,,,,,,,
988CVR108,No data found,,,,,,,,
89157T100,No data found,,,,,,,,
609CVR022,No data found,,,,,,,,
413CVR104,No data found,,,,,,,,
69364v106,No data found,,,,,,,,
064451206,No data found,,,,,,,,
222222222,No data found,,,,,,,,
516CVR103,No data found,,,,,,,,
400CVR015,No data found,,,,,,,,
K4CVRL129,No data found,,,,,,,,
284CVR016,No data found,,,,,,,,
333333333,No data found,,,,,,,,
717CVR104,No data found,,,,,,,,
858CVR107,No data found,,,,,,,,
786cvr308,No data found,,,,,,,,
786cvr209,No data found,,,,,,,,
123CVR997,No data found,,,,,,,,
521CNT99Q,No data found,,,,,,,,
B17MV57,No data found,,,,,,,,
521CNT998,No data found,,,,,,,,
B23F8S9,No data found,,,,,,,,
B2RHNV9,No data found,,,,,,,,
B1RYG58,No data found,,,,,,,,
B1FLW42,No data found,,,,,,,,
2036995,No data found,,,,,,,,
2840970,No data found,,,,,,,,
B55DVB6,No data found,,,,,,,,
B1YBRG0,No data found,,,,,,,,
2832148,No data found,,,,,,,,
B614LY3,No data found,,,,,,,,
2361932,No data found,,,,,,,,
B0P72G5,No data found,,,,,,,,
2189855,No data found,,,,,,,,
B17MHG0,No data found,,,,,,,,
B1V74X7,No data found,,,,,,,,
2523367,No data found,,,,,,,,
B1H6R62,No data found,,,,,,,,
2361976,No data found,,,,,,,,
B19RPM5,No data found,,,,,,,,
2458771,No data found,,,,,,,,
2292560,No data found,,,,,,,,
2386009,No data found,,,,,,,,
2311238,No data found,,,,,,,,
2100845,No data found,,,,,,,,
2516710,No data found,,,,,,,,
2000257,No data found,,,,,,,,
B83J214,No data found,,,,,,,,
2309255,No data found,,,,,,,,
2196189,No data found,,,,,,,,
2311454,No data found,,,,,,,,
2299356,No data found,,,,,,,,
2299453,No data found,,,,,,,,
2932220,No data found,,,,,,,,
2771672,No data found,,,,,,,,
B0PR2F4,No data found,,,,,,,,
B03BN88,No data found,,,,,,,,
B1WJ4X2,No data found,,,,,,,,
B24FZ32,No data found,,,,,,,,
6425395,No data found,,,,,,,,
6181482,No data found,,,,,,,,
B1TLR65,No data found,,,,,,,,
B154564,No data found,,,,,,,,
B60LZR6,No data found,,,,,,,,
B1JNK84,No data found,,,,,,,,
6460794,No data found,,,,,,,,
6416139,No data found,,,,,,,,
6263830,No data found,,,,,,,,
6196152,No data found,,,,,,,,
B1DYPZ5,No data found,,,,,,,,
B0B8Z29,No data found,,,,,,,,
6354251,No data found,,,,,,,,
6704351,No data found,,,,,,,,
B284BK4,No data found,,,,,,,,
6455143,No data found,,,,,,,,
B433995,No data found,,,,,,,,
B23TGR6,No data found,,,,,,,,
B10S7M1,No data found,,,,,,,,
B1VKYN6,No data found,,,,,,,,
B01Z8S7,No data found,,,,,,,,
6718255,No data found,,,,,,,,
B1L3XL6,No data found,,,,,,,,
B1TL3R8,No data found,,,,,,,,
B1SM7Z8,No data found,,,,,,,,
6491318,No data found,,,,,,,,
B01B1L9,No data found,,,,,,,,
B0WC2B8,No data found,,,,,,,,
B0HZZ57,No data found,,,,,,,,
B01FLR7,No data found,,,,,,,,
6810010,No data found,,,,,,,,
B16YNS1,No data found,,,,,,,,
B24CVP7,No data found,,,,,,,,
B01CT30,No data found,,,,,,,,
6109893,No data found,,,,,,,,
6392422,No data found,,,,,,,,
B56KLY9,No data found,,,,,,,,
B633D97,No data found,,,,,,,,
6651048,No data found,,,,,,,,
B800MQ5,No data found,,,,,,,,
6366999,No data found,,,,,,,,
6189538,No data found,,,,,,,,
B3S98W7,No data found,,,,,,,,
6795236,No data found,,,,,,,,
6344122,No data found,,,,,,,,
6211679,No data found,,,,,,,,
B68N347,No data found,,,,,,,,
6249658,No data found,,,,,,,,
B7T5KQ0,No data found,,,,,,,,
6727121,No data found,,,,,,,,
6407768,No data found,,,,,,,,
6568610,No data found,,,,,,,,
6450988,No data found,,,,,,,,
6497888,No data found,,,,,,,,
B0BM5T8,No data found,,,,,,,,
B2Q8YL0,No data found,,,,,,,,
6230845,No data found,,,,,,,,
6531827,No data found,,,,,,,,
6537030,No data found,,,,,,,,
6535432,No data found,,,,,,,,
B0WGPZ5,No data found,,,,,,,,
6264189,No data found,,,,,,,,
6771601,No data found,,,,,,,,
6537085,No data found,,,,,,,,
6988337,No data found,,,,,,,,
6346913,No data found,,,,,,,,
2823885,No data found,,,,,,,,
2374521,No data found,,,,,,,,
2434760,No data found,,,,,,,,
B04PZG1,No data found,,,,,,,,
2306814,No data found,,,,,,,,
6534268,No data found,,,,,,,,
6075745,No data found,,,,,,,,
6497446,No data found,,,,,,,,
6556518,No data found,,,,,,,,
6681669,No data found,,,,,,,,
6030409,No data found,,,,,,,,
B7GJ601,No data found,,,,,,,,
B3FKMY3,No data found,,,,,,,,
6910824,No data found,,,,,,,,
6147105,No data found,,,,,,,,
6272483,No data found,,,,,,,,
6685661,No data found,,,,,,,,
6919519,No data found,,,,,,,,
4077323,No data found,,,,,,,,
5473113,No data found,,,,,,,,
5810066,No data found,,,,,,,,
B5P7L41,No data found,,,,,,,,
5552551,No data found,,,,,,,,
B5L2DG6,No data found,,,,,,,,
B08YDF9,No data found,,,,,,,,
6609906,No data found,,,,,,,,
6609917,No data found,,,,,,,,
6889935,No data found,,,,,,,,
B03MNV4,No data found,,,,,,,,
B03MSR5,No data found,,,,,,,,
B586565,No data found,,,,,,,,
B03MY33,No data found,,,,,,,,
B03MYK0,No data found,,,,,,,,
B2RCGV5,No data found,,,,,,,,
B1WTMP0,No data found,,,,,,,,
B39RR67,No data found,,,,,,,,
7131431,No data found,,,,,,,,
B288CR0,No data found,,,,,,,,
4560588,No data found,,,,,,,,
B0DK750,No data found,,,,,,,,
B8PQQ77,No data found,,,,,,,,
B1Y3WG1,No data found,,,,,,,,
B03MYS8,No data found,,,,,,,,
B17KP48,No data found,,,,,,,,
5004148,No data found,,,,,,,,
B2NWKZ1,No data found,,,,,,,,
B56CB23,No data found,,,,,,,,
B56C9L8,No data found,,,,,,,,
B0561N2,No data found,,,,,,,,
4851732,No data found,,,,,,,,
5452208,No data found,,,,,,,,
5404726,No data found,,,,,,,,
4095831,No data found,,,,,,,,
B1WMD67,No data found,,,,,,,,
6418801,No data found,,,,,,,,
B1FFT76,No data found,,,,,,,,
B98XZV9,No data found,,,,,,,,
B06KZ97,No data found,,,,,,,,
264831250,No data found,,,,,,,,
L4441GAA8,No data found,,,,,,,,
00BZ04Y37,No data found,,,,,,,,
00BBGT375,No data found,,,,,,,,
001121300,No data found,,,,,,,,
00BTC0M71,No data found,,,,,,,,
B095WZ4,No data found,,,,,,,,
6127936,No data found,,,,,,,,
00B4XKTT6,No data found,,,,,,,,
00B4XGY11,No data found,,,,,,,,
00B86NL05,No data found,,,,,,,,
012103277,No data found,,,,,,,,
370ESCBT1,No data found,,,,,,,,
00BMTS0J7,No data found,,,,,,,,
09787TAA4,No data found,,,,,,,,
111621AP3,No data found,,,,,,,,
21255CAA9,No data found,,,,,,,,
31816QAA9,No data found,,,,,,,,
38143UGX3,No data found,,,,,,,,
44107TAG1,No data found,,,,,,,,
447462AA0,No data found,,,,,,,,
45031UBV2,No data found,,,,,,,,
458660AC1,No data found,,,,,,,,
46333XAC2,No data found,,,,,,,,
530610AB0,No data found,,,,,,,,
682189AJ4,No data found,,,,,,,,
83416TAB6,No data found,,,,,,,,
928298AG3,No data found,,,,,,,,
98235TAD9,No data found,,,,,,,,
EK8312200,No data found,,,,,,,,
RT09069N1,No data found,,,,,,,,
U0508X119,No data found,,,,,,,,
00184XAA3,No data found,,,,,,,,
165167776,No data found,,,,,,,,
71426VAH1,No data found,,,,,,,,
452327AG4,No data found,,,,,,,,
538034AH2,No data found,,,,,,,,
45336EAA7,No data found,,,,,,,,
56501R304,No data found,,,,,,,,
U9598Q116,No data found,,,,,,,,
38141GUT9,No data found,,,,,,,,
86732YAE9,No data found,,,,,,,,
09064AAB7,No data found,,,,,,,,
112585823,No data found,,,,,,,,
136069598,No data found,,,,,,,,
G25343115,No data found,,,,,,,,
29089QAA3,No data found,,,,,,,,
2284213Z9,No data found,,,,,,,,
580037141,No data found,,,,,,,,
58733RAA0,No data found,,,,,,,,
86732YAA7,No data found,,,,,,,,
CIBCAGLY7,No data found,,,,,,,,
90349LAA2,No data found,,,,,,,,
136069614,No data found,,,,,,,,
29101UAA8,No data found,,,,,,,,
45337CAK8,No data found,,,,,,,,
46123DAA4,No data found,,,,,,,,
458140AC4,No data found,,,,,,,,
69073TAQ6,No data found,,,,,,,,
73640QAA3,No data found,,,,,,,,
98375YAU0,No data found,,,,,,,,
984332AE6,No data found,,,,,,,,
46612JAE1,No data found,,,,,,,,
58471AAA3,No data found,,,,,,,,
74734MAA7,No data found,,,,,,,,
020520AA0,No data found,,,,,,,,
81170YAA7,No data found,,,,,,,,
01988PAC2,No data found,,,,,,,,
229678AE7,No data found,,,,,,,,
04010LAA1,No data found,,,,,,,,
64118QAA5,No data found,,,,,,,,
70932AAA1,No data found,,,,,,,,
928298AJ7,No data found,,,,,,,,
98138HAA9,No data found,,,,,,,,
RTG200452,No data found,,,,,,,,
U6525C103,No data found,,,,,,,,
10112RAM6,No data found,,,,,,,,
471109AJ7,No data found,,,,,,,,
535678AA4,No data found,,,,,,,,
59001KAA8,No data found,,,,,,,,
595112AS2,No data found,,,,,,,,
983919AC5,No data found,,,,,,,,
025676AJ6,No data found,,,,,,,,
112834130,No data found,,,,,,,,
268648AL6,No data found,,,,,,,,
483007AB6,No data found,,,,,,,,
21255BAA1,No data found,,,,,,,,
526057BC7,No data found,,,,,,,,
584688AB1,No data found,,,,,,,,
75508AAD8,No data found,,,,,,,,
811904AL5,No data found,,,,,,,,
83415TAA9,No data found,,,,,,,,
131193AB0,No data found,,,,,,,,
483548AD5,No data found,,,,,,,,
595112AP8,No data found,,,,,,,,
18683K408,No data found,,,,,,,,
452327AE9,No data found,,,,,,,,
452327AC3,No data found,,,,,,,,
92837F763,No data found,,,,,,,,
U2481AAK4,No data found,,,,,,,,
440543AM8,No data found,,,,,,,,
C8509QAA6,No data found,,,,,,,,
049570906,No data found,,,,,,,,
026699991,No data found,,,,,,,,
997002886,No data found,,,,,,,,
997002860,No data found,,,,,,,,
997002050,No data found,,,,,,,,
22783A906,No data found,,,,,,,,
029000999,No data found,,,,,,,,
999002439,No data found,,,,,,,,
532000999,No data found,,,,,,,,
447005992,No data found,,,,,,,,
004991220,No data found,,,,,,,,
798003992,No data found,,,,,,,,
841001993,No data found,,,,,,,,
941001992,No data found,,,,,,,,
335005997,No data found,,,,,,,,
005991229,No data found,,,,,,,,
374003994,No data found,,,,,,,,
456002997,No data found,,,,,,,,
812002996,No data found,,,,,,,,
972002992,No data found,,,,,,,,
217001999,No data found,,,,,,,,
938001997,No data found,,,,,,,,
812000982,No data found,,,,,,,,
25537m100,No data found,,,,,,,,
997002621,No data found,,,,,,,,
824003990,No data found,,,,,,,,
997002639,No data found,,,,,,,,
G32213R10,No data found,,,,,,,,
25434v864,,ETF,,,,,,,
374215108,No data found,,,,,,,,
00162q783,,ETF,,,,,,,
CH0800029,No data found,,,,,,,,
Y2618Y108,No data found,,,,,,,,
902549AJ3,No data found,,,,,,,,
CHS003913,No data found,,,,,,,,
CHS003897,No data found,,,,,,,,
X60746181,No data found,,,,,,,,
81661A404,No data found,,,,,,,,
477839AA2,No data found,,,,,,,,
75737FAB4,No data found,,,,,,,,
22266LAE6,No data found,,,,,,,,
Y2292T102,No data found,,,,,,,,
022205108,No data found,,,,,,,,
03063G102,No data found,,,,,,,,
48273UAA0,No data found,,,,,,,,
848637AE4,No data found,,,,,,,,
44932FAB3,No data found,,,,,,,,
49477102,No data found,,,,,,,,
33761NAA7,No data found,,,,,,,,
247629306,No data found,,,,,,,,
G68588113,No data found,,,,,,,,
78781PAA3,No data found,,,,,,,,
G2615J138,No data found,,,,,,,,
74836T135,No data found,,,,,,,,
78463x772,,ETF,,,,,,,
95768b107,,CEF,,,,,,,
67075a106,,CEF,,,,,,,
74732WAA7,No data found,,,,,,,,
B5339WGK8,No data found,,,,,,,,
262028855,No data found,,,,,,,,
14949P406,No data found,,,,,,,,
05358F301,No data found,,,,,,,,
14949P307,No data found,,,,,,,,
94986RQJ3,No data found,,,,,,,,
714402203,No data found,,,,,,,,
05528X604,No data found,,,,,,,,
00770G847,No data found,,,,,,,,
722005816,No data found,,,,,,,,
25264S403,No data found,,,,,,,,
89834E773,No data found,,,,,,,,
03875R403,No data found,,,,,,,,
884116708,No data found,,,,,,,,
359033685,No data found,,,,,,,,
00203H792,No data found,,,,,,,,
25459y694,,ETF,,,,,,,
75644T900,No data found,,,,,,,,
